PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11
CG10561:CG10561:mRNA	-0.00182812456724902	0.00166501567399638	-0.00113012221042448	-0.00356519174500886	0.00662449926909562	0.00148793572198953	-0.00191195858368959	0.00910993736062861	-0.0010103441545847	-0.0129362121463952	-0.0096032602440365
CG10563:l(2)37Cd:mRNA	0.00246685634268248	0.0014830709425679	0.00183007591570926	-0.00371371409587949	-0.00220260996481053	-0.0102132663241056	-0.00892761900146364	-0.00269313101042958	0.00264610184557994	0.00593978160964148	-0.00383538893555492
CG10572:Cdk8:mRNA	0.00329177366813949	-0.0010811120464808	0.00930786820349976	0.00737690886294058	-0.000433043896479951	-0.00578539056657003	0.00108836034093282	0.00338998294807984	-0.00298561737036196	0.00232492981464116	0.0116998498485779
CG10573:ko:mRNA	-0.0117866111761251	0.0209441130958138	-0.0270422086218713	0.0515451712080249	0.0184531412717208	0.0152540998049036	-0.0351175904628026	-0.00816123847826964	-0.0117151060099306	-0.036123166435496	-0.0085251176308252
CG10580:fng:mRNA	-0.0046955230289751	0.0114970918999361	0.0056179929032313	-0.0137470749436816	0.00796285090790657	-0.00262779401523852	-0.0210186154846045	-0.00492616554564826	-0.0217037421958413	-0.00278716457227881	-0.0199025681572752
CG10583:Sse:mRNA	0.000752806492414997	-0.00175765114059935	-0.000607417229623676	-0.0011231430322542	-0.00650619093277824	0.00338790481236651	-0.00167776418340068	-0.00481307200976327	-0.00163908479990348	0.0196788159266083	0.00928370550351101
CG10593:Acer:mRNA	0.00847279220034452	-0.00278415022877229	-0.0145270148432639	0.0172686501266741	-0.0188472970785402	-0.00899970272945262	-0.020685045058511	-0.0144404480002997	-0.0307402663334551	-0.0208225820725388	0.00355037579552849
CG10596:Msr-110:mRNA	-0.0328373215337165	0.0217747181165987	-0.0121737399931667	-0.0323760192204894	0.00280146417177508	0.0451797787087005	-0.0050065479401294	0.0135932027079799	0.0167552884047899	-0.00501169938852005	-0.000701382553322723
CG1059:Karybeta3:mRNA	0.000490899089381402	0.00126418657183673	-0.000134439777850263	0.00206965113475844	-0.000367619574221956	-0.000332038283197973	0.00893762280015175	0.00095104707541997	0.00626098106154034	0.00389654396230875	0.00392111733222918
CG10601:mirr:mRNA	-0.0289275702557525	0.0102833648786831	-0.0195218047971103	-0.00746038889034678	-0.00573588465673905	-0.0451175792906271	0.0110301752402872	-0.00107158961254032	0.0311993185122292	0.0293694345831006	0.00863480019442212
CG10605:caup:mRNA	0.00379970772181018	0.00568886177635576	0.00571569495699873	0.00680258766562688	0.00360214137765747	0.0130926736501609	-0.00822509582069322	0.0266981361213388	-0.00182049811415701	0.00690678246005502	-0.00593626802755719
CG10610:ECSIT:mRNA	0.000251703389240509	0.00328245952319781	-0.00261276495069317	-0.000889895180310648	-0.00601570179450763	0.000804737691624387	-0.00395954809722221	0.00275097926092825	0.00542417204506581	0.0026526027989508	0.00944771132612074
CG10619:tup:mRNA	0.0298113976263014	0.0127187878770816	-0.0135137410318409	-0.0276813044695523	0.0236545964098971	0.0284249089875216	-0.00822131010718863	0.00132636158452654	-0.0223679206450282	-0.00692306124355724	0.00271628924548896
CG10620:Tsf2:mRNA	-0.018872284320014	0.0105030418897244	-0.0210945209610315	-0.00050359818848419	-0.00248168441518828	-0.0111645051717433	0.00999393594691378	-0.000281259886307103	-0.000445693963026262	0.0102950231530392	-0.0192820780608487
CG10626:Lkr:mRNA	-0.00468999352379845	0.00193895788036182	0.00663142164295896	-0.000226055633116065	-0.0117452608307408	0.00020067012168064	-0.000899677986076708	-0.00172751053298761	0.000182795870516786	0.000593903371116222	4.02143278098105e-05
CG10627:CG10627:mRNA	-0.000601137908184356	0.00407594557692369	-0.00576114488583654	0.00339590550239631	-0.00372591574920609	-0.00591874640487321	0.00826071588381688	0.00248789946392881	-0.0141864159010867	-0.00339177098031357	0.0150734671825162
CG10628:CG10628:mRNA	-0.000529915015012019	0.0020030579072084	-0.00600861367163087	0.0107692080285825	0.00142937280695339	-0.00731914664503984	0.0139073666318731	0.00479690282985038	0.00667279921080059	0.000618534452963229	0.00605201766522407
CG10631:CG10631:mRNA	0.00087153163806937	-0.00138960144108502	0.0104597014338536	0.000212670020236019	0.0111736669697386	-0.00665481054414216	0.0026970888074361	0.00106736908371926	0.0120365847457822	-0.00602200379225926	0.00802213488716071
CG10639:CG10639:mRNA	-0.00113039148872403	0.00675943374061503	-0.015934301378836	-0.01025110340563	-0.0133492480429797	-0.00276012105045956	0.00425604557483522	0.0265245609595594	0.00264157131021314	-0.0112709381981388	0.0148593078800608
CG1063:Itp-r83A:mRNA	0.00397009685746781	-0.00132444414921744	0.00643409100662951	-0.0125175838157997	0.00861794007306651	-0.00985901591963953	0.0100706766435446	-0.00818619122086885	-0.0141973688117241	-0.00436387575721828	0.0188139286922471
CG10641:CG10641:mRNA	0.0113360531109059	0.0141578043162998	-0.0419981588638502	-0.0202458293736389	0.0118313668799686	0.0145676532516012	-0.00239532696625767	-0.0125089533555821	0.00256242122338195	-0.000789480291357616	0.0144026541392802
CG10642:Klp64D:mRNA	0.00627877011367923	0.00178873029071491	-0.000386079078733711	0.00571846000479295	0.00425848155720848	0.00511764029782033	0.0145627729718336	0.000773922447592027	0.00889028535796067	0.00110541223900447	-0.00763154289425621
CG10645:lama:mRNA	0.000759812288405588	0.00959902486636524	-0.00795476331273811	0.0438698519611471	-0.00012868672218678	-0.00440041588482133	0.0234835898954322	-0.00585440850087938	0.0271674237257662	0.00791284175652384	-0.0176774907383426
CG10646:CG10646:mRNA	0.000207011849542472	-0.000185897712269716	-0.00180029670583969	-0.000584397295724974	-0.00900649677581398	0.000191014828931359	0.00291901053158226	0.00219392731420006	-0.000888581832245755	0.00114920663635758	0.0055506444340846
CG10653:hk:mRNA	0.00176385012310849	-0.00116075907310987	-0.00384581068391781	0.00649954963872144	-0.00977552219557278	0.00794226448388266	0.00306993880088719	0.00653232191619689	-0.0071262824504353	0.0110654592280295	-0.0194528769919549
CG10654:CG10654:mRNA	0.000627944732544375	-0.00374177815067581	0.00250317012602138	0.00870515761856596	-0.00738265526500037	-0.00700284145694978	0.0112350066478015	-0.00697832322084586	0.00994334716531847	-0.00556211348388518	-0.00352784235809108
CG10655:l(2)37Bb:mRNA	0.00202301689643336	0.00107941024620026	-0.00647919425212294	0.000753930052540152	0.00560305506798175	-0.00355575488244696	-0.00122833359640333	-0.00298728648845876	0.000634530169943656	-0.00149017671148215	-0.00193476907675194
CG10657:CG10657:mRNA	0.00104650435648447	0.0114051898439323	-0.00558526646620368	0.0278241933225639	-0.0141816109776858	-0.0105946771166441	0.0108243036026437	-0.00520356390218328	-0.0120901490534507	0.00526208699207289	0.00198960239083606
CG10667:Orc1:mRNA	0.00722263069654591	-0.000932772476112125	0.0159842997574579	0.00249583241011154	-0.00765901735148968	-0.00673188082607574	-0.000856813945900752	-0.00135392295102553	-0.00180681984174767	0.00826508412685662	0.0115190363747861
CG10670:Gen:mRNA	0.00654946675129629	-0.00558816338718198	0.00320526888337426	-0.00277770328639458	-0.00932851520469226	-0.00766533750412703	-0.0090514297422989	-0.00848648967376678	0.00347201101913285	0.00611514508111261	-3.72699096214675e-05
CG10671:CG10671:mRNA	-0.00450387441471979	-0.00170340751429884	-0.009530444923616	0.00250783367386865	0.00381513693371848	0.0107889995056288	-0.0037053928895624	-0.00989271843435977	0.00241590331672418	-0.00713697485667466	0.00962646276579064
CG10683:rhi:mRNA	0.000875489052300211	-0.00785684600940525	-0.00207440598106526	0.00604550988824186	0.000489388170596645	0.000528704558639875	-0.00744772652165956	-0.00428240930789534	0.00463638678631345	-0.00819213251251061	0.00308583287696783
CG10686:tral:mRNA	0.00361019522816108	0.00178623172606799	0.000340539352369493	-0.00311700614118114	0.00755149943379202	-0.00283301628394372	0.00625755435034234	-0.0144788092322481	-0.00493549391102147	0.012800864513543	0.0188515424596668
CG10695:Pat1:mRNA	0.000827279448973036	-0.00158961591646056	-0.00644442318473472	0.00198797784125414	-2.74157849987384e-05	-0.00264252920673536	0.00987203003182996	-0.00701499995729833	-0.00161640245232621	-0.00355595749049249	-2.19478754899746e-05
CG10704:toe:mRNA	-0.00247447706417775	0.000928657374516608	-0.00152928234403534	-0.00142761240283755	-0.000931935890255576	-0.00528205149475649	0.000919034194137976	-0.00328485430468104	-0.00673981082320384	0.0046056205235615	0.00368334414926646
CG10712:Chro:mRNA	0.00666119013851214	-0.00129485565460695	0.0129470581645088	-0.000900608374870099	-0.000372987688832405	-0.00255210295373044	-0.0121554287089403	-0.00334984562247933	0.0168709184428297	0.00623779824874097	-0.00356313731145051
CG10741:CG10741:mRNA	0.00203542022243607	-0.00269768476074167	-0.00834187874291479	-0.00951438303209892	-2.97139512648141e-05	-0.00398586551879342	0.0192457517515194	0.0048525577683658	-0.0091099026805067	0.00909280947820009	0.0148567451058062
CG10743:CG10743:mRNA	0.00146847661881335	0.00226713874405322	0.00277095949880258	-0.011007185058305	-0.00601111036136857	-0.00559196246930057	0.00556508196837258	-0.00209062534699206	-0.00405260551116037	0.0056232448649127	0.0111549186287776
CG10753:snRNP69D:mRNA	-0.000754947069847059	-0.000967404850689196	-0.000532635634455317	0.00526983970545203	-0.000716840821752003	0.00164391757841081	-0.0126833748767157	-0.0160326416302977	0.00909175283737426	0.0119234978184164	-0.0150705167281584
CG10776:wit:mRNA	-0.0117550684896643	0.00719209659425204	0.0043513340298358	-0.00926813329376776	0.0285354069860989	-0.0223113640313662	0.0204686862310387	-0.00397462254496356	0.029721590777221	-0.0124180327507345	-0.000714233484957747
CG10777:CG10777:mRNA	0.00706410877087078	-0.000512836222558669	0.00692284588929488	-0.000534838243856816	0.0117398800525449	-0.00678737296247355	0.00777063255529346	-0.00431189660538891	-0.00280524855417922	-0.00193091716562499	0.00774034382790296
CG10778:CG10778:mRNA	0.00232560172370398	0.00440583300566352	-0.00662371306451367	0.0114699722961665	0.00517028237620791	-0.00319306072931516	0.00939342606037679	0.0231923499968258	-0.00668081595135658	-0.011246237440137	-0.00752094116481834
CG1078:CG1078:mRNA	0.00182679975709259	-0.00154251231986075	0.00742326140334339	0.00302748017469175	0.00570109307572583	0.00269958075393023	0.0046882003332662	-0.0010656589574592	0.0174231726182014	-0.0049547666272365	0.000445717832021923
CG10795:CG10795:mRNA	-0.00466609358822547	0.00555887245130673	-0.000397985089484692	-0.00946339210649233	-0.00329155103654809	-0.00581337266808437	-0.000652147582324286	0.00129570671990895	0.00363735333117912	-0.0121851132792321	-0.0077099547945515
CG10798:dm:mRNA	0.00539955025396063	0.00546722708322168	0.00684577220637227	-0.0148371427506146	0.00897140028340405	-0.0013215395768879	0.0231452857723618	-0.00492365749165725	-0.0108841917545797	-0.00496588943449122	-0.0154777787272428
CG10799:CG10799:mRNA	-0.0202221932914044	0.00249702779272515	-0.00519560881852242	-0.00523235589013117	0.00163121204270479	-0.00249028228307864	0.00489925952070788	0.0123017809101733	0.00669705900630722	-0.00576730458660956	0.000287772783459413
CG10800:Rca1:mRNA	0.00499634625487843	-0.000160568731264798	0.0165806319306793	-0.0151792121678426	-0.00312222169216733	-0.00092543622498551	-0.00856326040283923	0.00241934833965741	0.0186146072834387	-0.00290779615310881	-0.0209424313353184
CG10802:CG10802:mRNA	0.00323583586039706	0.0207091495499064	-0.0045294785259252	-0.00515105771815968	-0.0099917421592455	0.0136579516042162	-0.000222163842719437	0.0199599788063288	0.0240618727819021	-0.00474692022143839	-0.00775678278010236
CG10803:CG10803:mRNA	0.00304314606556309	-0.00109765361563496	0.00213940565800546	0.00106434405415567	0.00172173386468338	-0.0112895520224774	0.0168675220229657	0.00754016747769603	-0.0112647440595613	-0.00706746033223609	0.00382319990414887
CG10805:l(2)k09022:mRNA	0.00444475642449048	0.00706901454499923	0.0030699348610814	0.00136553967976175	0.0124882999424791	0.0011378367732043	0.00315110874413504	-0.00785515980411958	0.00884338218687399	0.00415387942307022	0.000119638119544818
CG10808:synaptogyrin:mRNA	0.0216016744224304	0.00828078970556045	-0.0045558398112792	-0.00779114542490859	-0.0337707225843531	-0.00628891861075233	-0.00473675671618815	-0.0101809313925672	-0.0237251337032938	-0.00328351326664649	0.0006011856604973
CG10814:CG10814:mRNA	-0.0133827469987159	0.00248623665420578	-0.00666821323462707	-0.00666553798921273	0.01460536854074	-0.00485786211425487	0.00203330369325973	0.0104387982286429	0.00466828234123851	-0.00969508069248979	-0.000428638787833684
CG10837:eIF-4B:mRNA	0.00379777669866364	0.0080799453027253	0.010667332364567	0.0025815681737736	-0.000573434039951877	0.00760511085091808	0.00956390231449398	0.0152819441387349	0.00258602561623676	0.000947511270491384	-0.0151523650201773
CG10849:Sc2:mRNA	0.00477111438762189	0.000903316052074025	-0.00612967646395293	0.00834296288337658	0.00626662294408761	-0.00802465315350464	-0.00439127895713867	-4.44022370732101e-06	0.0123354877045121	-0.0023036141593677	-0.00350940562005505
CG1084:Cont:mRNA	-0.0197706159401417	0.00774496714281345	-0.0199236266097338	-0.00107975617662259	0.00140751017397095	-0.0208821078201524	0.00496639551668131	-0.00944736907820445	-0.00534046266568505	0.00266637061100269	0.011533997435129
CG10850:ida:mRNA	-0.00144860932481731	-0.00381424937799144	-0.00117308244433736	-0.00658883719919645	-0.00337593805491349	-0.00876451183108516	0.00895484662494134	0.00568830990683254	-0.0107273592946167	0.0075717237110236	0.00953411417055381
CG10864:CG10864:mRNA	-0.0131319425109743	-0.00122817920541606	-0.00641506500374506	-0.00596098954437841	0.0143045915042988	-0.00271457578145686	0.00624685645894238	-0.0036736403983578	0.0110723583607696	-0.000525653157745265	0.00392643272370582
CG10877:CG10877:mRNA	0.0037894864737113	-0.00950129031676314	0.0152479446630638	-0.0084672834500086	0.0153533283643398	0.020403346438129	-0.00625753404199304	-0.00143341016952026	-0.00594338510124958	-0.0111581833960103	0.00952151711297961
CG10882:CG10882:mRNA	0.000930271137096831	0.00462681757008104	-0.00378597022622736	-0.000316359776180103	0.0108289927976066	0.00487152720839747	-0.000322392849545579	0.00694081487043385	-0.00129794761120753	0.0132187446734929	0.00747331637671342
CG1088:Vha26:mRNA	-0.0105097816967671	-0.000584124633377921	-0.00657101281942651	-0.00707525366343066	0.00120513315389566	0.00545588974253374	-0.000169090873111181	0.00461389428894123	0.00312285346753533	-0.00698866989699266	-0.0192382415694403
CG10907:CG10907:mRNA	0.00261106867413198	-0.000835788715491259	0.00375049103276339	-0.00660865285846437	-0.00755226527219805	0.00825120566601526	-0.0131432255686502	0.00569743445308135	-0.00996899088000524	-0.00809702095571346	-0.00605958738381838
CG10914:CG10914:mRNA	0.00437703355006684	0.0054603933120727	0.00013570787002974	0.00846051800584177	-0.00102200969990737	-1.49723879645753e-05	0.000633669407088835	0.00187829540364341	0.00297816552010554	0.0180168833936691	-0.00576555598627796
CG10915:CG10915:mRNA	0.00265383083694441	-0.00347579120262531	0.00140777528986248	0.00533603497938041	0.00773533205889348	0.000761100032761868	0.0113589315301259	0.00704533824569243	0.00521325357532436	0.00445859433473413	-0.0150438936656985
CG10916:CG10916:mRNA	0.0037553410964835	0.00852995474160845	-0.00829403564325951	0.0193197345755993	-0.00630245755791762	0.0093836990706526	0.00701237211933482	-0.00047430443914703	0.0117419893020367	0.00252446420962613	6.97832700145325e-05
CG1091:CG1091:mRNA	0.0101731200286517	0.00816676801602798	-0.0101987955819298	-0.000931803993367778	-0.00611126664821921	-0.0103199449623081	-0.00384446945577995	-0.00256038565708748	-0.00618836664264885	0.0183634984995108	0.0113579398226496
CG10923:Klp67A:mRNA	0.0110438138701112	0.00115598396868219	0.000901059739101004	-0.00857094093246647	-0.00601764144749778	-0.00417697983821664	-0.0146006474263851	0.0014815676599574	0.00626885701665812	-0.00592003653958264	0.01120098790081
CG10932:CG10932:mRNA	0.00460890685500788	0.00201560204529441	-0.000893474067076273	-0.0119770445096221	-0.00280926602609993	-0.00824751285736361	-0.00642264176652506	-0.00122042379092666	-0.0145346579237244	0.00230404028384789	-0.0119549147881817
CG10936:CG10936:mRNA	-0.000858474709922956	-0.000791829793407368	-0.00319653225011956	-0.000789217864434727	-0.00183285632460038	-0.000696797968302227	-0.00916126366181121	0.00811576039677313	0.00495378316317266	-0.00720335674411981	0.0076210162774538
CG10939:Sip1:mRNA	-0.0055978849198171	-0.0203770342666824	0.00177351784563258	0.00629445144602624	0.0110110941284752	0.022429411065858	-0.038803017097317	0.0165889684722288	0.00705645517160417	0.0350260337726459	-0.00217341585409939
CG10949:CG10949:mRNA	0.000361887454936808	-0.00019942758547363	0.00530337755092368	-0.00485103139070677	-0.000798737240293189	-0.00089992287283883	-0.00977778645552885	-0.0107299373551278	0.00150799973367501	-0.00705524798055104	-0.00969648069689407
