"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000155096" 55 0 0 0 0 0 55 8 0 4 0 0 55 22 0 0 0 "AZIN1"
"ENSG00000155115" 52 2 0 0 0 0 52 3 0 0 0 0 52 26 0 0 0 "GTF3C6"
"ENSG00000155130" 133 3 0 0 0 0 133 5 3 0 0 0 133 52 0 0 0 "MARCKS"
"ENSG00000155368" 74 0 0 0 0 0 74 2 0 0 0 0 74 34 0 0 0 "DBI"
"ENSG00000155380" 201 9 0 4 0 0 201 3 0 2 0 0 201 105 2 0 2 "SLC16A1"
"ENSG00000155438" 59 2 0 0 0 0 59 2 0 0 0 0 59 26 0 0 0 "NIFK"
"ENSG00000155463" 87 4 2 0 0 0 87 4 2 0 0 0 87 36 0 0 0 "OXA1L"
"ENSG00000155755" 64 6 0 3 0 0 64 3 0 0 0 0 64 23 0 0 2 "TMEM237"
"ENSG00000155827" 64 6 0 2 0 0 64 5 0 0 0 0 64 20 0 0 0 "RNF20"
"ENSG00000155959" 102 0 0 0 0 0 102 4 0 0 0 0 102 47 0 0 0 "VBP1"
"ENSG00000156110" 118 0 0 0 0 0 118 3 0 0 0 0 118 51 0 0 3 "ADK"
"ENSG00000156253" 57 0 0 0 0 0 57 6 2 2 0 0 57 35 0 0 0 "RWDD2B"
"ENSG00000156261" 141 0 0 0 0 0 141 2 0 0 0 0 141 37 0 0 0 "CCT8"
"ENSG00000156411" 144 6 0 0 0 0 144 4 2 0 0 0 144 82 2 0 2 "C14orf2"
"ENSG00000156467" 153 3 0 0 0 0 153 4 0 0 0 0 153 85 0 2 5 "UQCRB"
"ENSG00000156471" 113 4 0 3 0 0 113 9 0 4 0 0 113 51 0 0 0 "PTDSS1"
"ENSG00000156502" 62 4 0 2 0 0 62 3 0 0 0 0 62 35 0 0 0 "SUPV3L1"
"ENSG00000156508" 502 3 0 0 0 0 502 0 0 0 0 0 502 38 0 0 2 "EEF1A1"
"ENSG00000156802" 121 8 0 0 0 0 121 2 0 0 0 0 121 27 0 0 0 "ATAD2"
"ENSG00000156804" 74 4 2 0 0 0 74 4 0 0 0 0 74 36 0 0 0 "FBXO32"
"ENSG00000156875" 104 12 3 5 2 0 104 4 0 2 0 0 104 24 0 0 0 "HIAT1"
"ENSG00000156928" 82 4 0 0 0 2 82 5 0 3 0 0 82 43 0 0 0 "MALSU1"
"ENSG00000156990" 63 4 0 0 0 0 63 2 0 0 0 0 63 35 0 0 0 "RPUSD3"
"ENSG00000157020" 83 0 0 0 0 0 83 8 0 3 0 0 83 28 0 0 0 "SEC13"
"ENSG00000157456" 74 3 0 2 0 0 74 4 0 0 0 0 74 30 0 0 0 "CCNB2"
"ENSG00000157483" 79 5 0 2 0 0 79 4 0 0 0 0 79 28 0 0 2 "MYO1E"
"ENSG00000157514" 66 0 0 0 0 0 66 2 0 0 0 0 66 30 0 0 0 "TSC22D3"
"ENSG00000157557" 146 12 4 5 0 0 146 9 0 2 0 0 146 28 0 0 0 "ETS2"
"ENSG00000157916" 96 2 0 0 0 0 96 3 0 2 0 0 96 47 0 0 0 "RER1"
"ENSG00000157954" 62 0 0 0 0 0 62 2 0 0 0 0 62 36 0 0 0 "WIPI2"
"ENSG00000158042" 105 6 0 0 3 0 105 5 2 2 0 0 105 54 0 0 0 "MRPL17"
"ENSG00000158604" 71 2 0 0 0 0 71 0 0 0 0 0 71 37 0 0 0 "TMED4"
"ENSG00000158615" 95 8 0 3 0 0 95 6 0 0 0 2 95 16 0 0 0 "PPP1R15B"
"ENSG00000158710" 226 0 0 0 0 0 226 7 0 2 0 0 226 57 0 0 0 "TAGLN2"
"ENSG00000158716" 46 0 0 0 0 0 46 3 0 0 0 0 46 27 0 0 0 "DUSP23"
"ENSG00000159079" 59 2 2 0 0 0 59 6 3 0 0 0 59 38 0 0 0 "C21orf59"
"ENSG00000159131" 110 0 0 0 0 0 110 4 0 2 0 0 110 38 0 0 0 "GART"
"ENSG00000159140" 130 3 0 2 0 0 130 6 0 0 2 0 130 21 0 0 2 "SON"
"ENSG00000159176" 153 0 0 0 0 0 153 0 0 0 0 0 153 46 2 0 2 "CSRP1"
"ENSG00000159199" 82 0 0 0 0 0 82 2 0 0 0 0 82 42 0 0 0 "ATP5G1"
"ENSG00000159210" 77 0 0 0 0 0 77 0 0 0 0 0 77 43 0 0 2 "SNF8"
"ENSG00000159228" 61 5 0 2 0 0 61 6 0 0 0 0 61 24 0 0 0 "CBR1"
"ENSG00000159346" 67 0 0 0 0 0 67 0 0 0 0 0 67 33 0 0 0 "ADIPOR1"
"ENSG00000159352" 90 2 0 0 0 0 90 6 4 0 0 0 90 42 3 0 0 "PSMD4"
"ENSG00000159377" 178 10 2 2 0 0 178 9 0 2 0 0 178 94 0 0 0 "PSMB4"
"ENSG00000159479" 59 3 0 2 0 0 59 3 0 0 0 0 59 33 0 0 2 "MED8"
"ENSG00000159592" 84 2 0 0 0 0 84 3 0 0 0 0 84 35 0 0 0 "GPBP1L1"
"ENSG00000159593" 82 4 0 0 0 0 82 3 0 0 0 0 82 29 0 0 0 "NAE1"
"ENSG00000159692" 80 0 0 0 0 0 80 2 0 0 0 0 80 44 0 0 0 "CTBP1"
"ENSG00000159873" 49 0 0 0 0 0 49 4 2 0 0 0 49 27 0 0 0 "CCDC117"
"ENSG00000160049" 96 3 0 0 0 0 96 0 0 0 0 0 96 49 0 0 2 "DFFA"
"ENSG00000160075" 70 2 0 0 0 0 70 3 0 2 0 0 70 29 0 0 0 "SSU72"
"ENSG00000160124" 54 0 0 0 0 0 54 0 0 0 0 0 54 32 3 0 0 "CCDC58"
"ENSG00000160131" 129 5 0 0 0 0 129 2 0 0 0 0 129 50 0 0 0 "VMA21"
"ENSG00000160194" 81 0 0 0 0 0 81 5 0 2 0 0 81 43 0 0 0 "NDUFV3"
"ENSG00000160200" 62 0 0 0 0 0 62 0 0 0 0 0 62 30 0 0 0 "CBS"
"ENSG00000160201" 65 5 0 0 0 0 65 2 0 0 0 0 65 23 0 0 0 "U2AF1"
"ENSG00000160208" 86 2 0 0 0 0 86 0 0 0 0 0 86 37 0 0 0 "RRP1B"
"ENSG00000160209" 108 2 0 0 0 0 108 0 0 0 0 0 108 48 2 0 0 "PDXK"
"ENSG00000160211" 88 0 0 0 0 0 88 0 0 0 0 0 88 40 0 0 3 "G6PD"
"ENSG00000160213" 86 3 0 0 0 0 86 0 0 0 0 0 86 42 0 0 3 "CSTB"
"ENSG00000160679" 71 4 0 0 0 0 71 4 0 0 0 0 71 30 2 0 0 "CHTOP"
"ENSG00000160710" 104 0 0 0 0 0 104 0 0 0 0 0 104 33 0 0 0 "ADAR"
"ENSG00000160783" 45 0 0 0 0 0 45 2 0 0 0 0 45 28 0 0 0 "PMF1"
"ENSG00000160789" 159 4 0 2 0 0 159 8 0 5 0 0 159 44 0 0 0 "LMNA"
"ENSG00000161016" 221 3 0 0 0 0 221 6 0 2 0 0 221 85 0 0 2 "RPL8"
"ENSG00000161057" 122 9 0 2 0 0 122 5 0 2 0 0 122 46 0 0 2 "PSMC2"
"ENSG00000161203" 136 0 0 0 0 0 136 0 0 0 0 0 136 43 0 0 2 "AP2M1"
"ENSG00000161547" 103 0 0 0 0 0 103 3 0 2 0 0 103 45 0 0 0 "SRSF2"
"ENSG00000161888" 60 0 0 0 0 0 60 2 0 0 0 0 60 28 2 0 0 "SPC24"
"ENSG00000161970" 76 0 0 0 0 0 76 2 0 0 0 0 76 44 0 0 2 "RPL26"
"ENSG00000161981" 83 0 0 0 0 0 83 0 0 0 0 0 83 47 2 0 0 "SNRNP25"
"ENSG00000162191" 72 0 0 0 0 0 72 2 0 0 0 0 72 41 0 0 0 "UBXN1"
"ENSG00000162194" 78 0 0 0 0 0 78 5 2 2 0 0 78 45 0 0 0 "C11orf48"
"ENSG00000162244" 158 0 0 0 0 0 158 5 0 0 0 0 158 67 0 2 2 "RPL29"
"ENSG00000162368" 109 0 0 0 0 0 109 11 2 3 0 0 109 38 3 0 4 "CMPK1"
"ENSG00000162517" 48 0 0 0 0 0 48 0 0 0 0 0 48 36 0 0 0 "PEF1"
"ENSG00000162607" 91 11 2 3 2 0 91 4 0 0 0 0 91 21 0 0 2 "USP1"
"ENSG00000162613" 104 2 0 0 0 0 104 0 0 0 0 0 104 29 0 0 2 "FUBP1"
"ENSG00000162623" 58 3 0 0 0 0 58 4 0 3 0 0 58 24 0 0 0 "TYW3"
"ENSG00000162627" 62 2 0 0 0 0 62 4 2 0 0 0 62 29 0 2 0 "SNX7"
"ENSG00000162695" 78 2 0 0 0 0 78 2 0 0 0 0 78 28 0 0 0 "SLC30A7"
"ENSG00000162704" 171 3 0 0 0 0 171 3 0 0 0 0 171 60 0 0 2 "ARPC5"
"ENSG00000162819" 83 4 0 0 0 0 83 4 0 2 0 0 83 25 0 0 0 "BROX"
"ENSG00000162909" 111 2 0 0 0 0 111 4 0 0 0 0 111 27 4 0 0 "CAPN2"
"ENSG00000162928" 53 4 0 2 0 0 53 4 0 0 0 0 53 28 0 0 0 "PEX13"
"ENSG00000162961" 94 7 3 3 0 0 94 4 0 0 0 0 94 42 0 0 0 "DPY30"
"ENSG00000162980" 90 0 0 0 0 0 90 7 0 0 0 0 90 36 0 2 0 "LOC101929356"
"ENSG00000163001" 57 0 0 0 0 0 57 5 0 2 2 0 57 28 0 0 0 "CFAP36"
"ENSG00000163110" 122 2 0 0 0 0 122 10 4 0 0 0 122 27 0 0 0 "PDLIM5"
"ENSG00000163162" 53 2 0 0 0 0 53 2 0 0 0 0 53 31 0 0 0 "RNF149"
"ENSG00000163170" 91 4 0 2 0 0 91 2 0 2 0 0 91 44 0 0 2 "BOLA3"
"ENSG00000163191" 130 3 0 0 0 0 130 0 0 0 0 0 130 55 0 0 0 "S100A11"
"ENSG00000163382" 71 2 0 0 0 0 71 2 0 0 0 0 71 42 2 0 2 "APOA1BP"
"ENSG00000163399" 116 2 0 0 0 0 116 5 0 0 0 0 116 37 4 0 0 "ATP1A1"
"ENSG00000163428" 92 6 0 0 0 0 92 5 0 0 0 0 92 21 0 0 2 "LRRC58"
"ENSG00000163430" 121 0 0 0 0 0 121 0 0 0 0 0 121 32 4 0 2 "FSTL1"
"ENSG00000163466" 146 0 0 0 0 0 146 9 0 7 0 0 146 60 0 0 0 "ARPC2"
"ENSG00000163468" 247 2 0 0 0 0 247 5 0 0 0 0 247 59 3 0 0 "CCT3"
"ENSG00000163479" 100 0 0 0 0 0 100 0 0 0 0 0 100 44 0 0 0 "SSR2"
"ENSG00000163527" 162 4 0 0 0 0 162 5 0 0 0 0 162 42 2 0 2 "STT3B"
"ENSG00000163541" 105 5 0 0 0 0 105 4 0 0 0 0 105 53 0 0 0 "SUCLG1"
"ENSG00000163584" 99 3 0 0 0 0 99 0 0 0 0 0 99 36 0 0 0 "RPL22L1"
"ENSG00000163634" 66 5 0 0 0 0 66 4 2 0 0 0 66 25 0 0 0 "THOC7"
"ENSG00000163636" 78 4 0 0 0 0 78 8 0 4 0 0 78 24 0 0 0 "PSMD6"
"ENSG00000163682" 251 4 0 0 0 0 251 5 0 0 0 0 251 55 0 0 0 "RPL9"
"ENSG00000163714" 120 8 0 3 0 0 120 4 0 4 0 0 120 27 0 0 0 "U2SURP"
"ENSG00000163811" 104 4 0 2 0 0 104 4 0 0 0 0 104 34 0 0 0 "WDR43"
"ENSG00000163866" 53 0 0 0 0 0 53 0 0 0 0 0 53 30 0 0 0 "SMIM12"
"ENSG00000163875" 100 3 0 0 0 0 100 7 0 0 0 0 100 47 0 0 0 "MEAF6"
"ENSG00000163902" 131 0 0 0 0 0 131 4 0 0 0 0 131 53 0 2 0 "RPN1"
"ENSG00000163931" 240 3 0 0 0 0 240 4 0 0 0 0 240 42 0 2 0 "TKT"
"ENSG00000163950" 95 19 0 6 0 0 95 0 0 0 0 0 95 37 0 0 0 "SLBP"
"ENSG00000163956" 64 0 0 0 0 0 64 3 0 0 0 0 64 27 0 0 0 "LRPAP1"
"ENSG00000164032" 200 3 0 0 0 0 200 5 0 3 0 0 200 63 3 0 0 "H2AFZ"
"ENSG00000164096" 78 0 0 0 0 0 78 0 0 0 0 0 78 37 0 0 0 "C4orf3"
"ENSG00000164104" 112 4 0 0 0 0 112 4 0 2 0 0 112 29 0 0 2 "HMGB2"
"ENSG00000164105" 66 0 0 0 0 0 66 4 0 0 0 0 66 32 0 0 0 "SAP30"
"ENSG00000164109" 118 5 0 3 0 0 118 4 0 0 0 0 118 36 0 0 0 "MAD2L1"
"ENSG00000164111" 162 5 0 2 0 0 162 9 3 3 0 0 162 51 0 0 0 "ANXA5"
"ENSG00000164134" 112 4 0 0 0 0 112 7 0 0 0 0 112 30 0 6 2 "NAA15"
"ENSG00000164176" 119 0 0 0 0 0 119 3 0 0 0 0 119 40 0 0 3 "EDIL3"
"ENSG00000164209" 92 4 0 0 0 0 92 2 0 0 0 0 92 32 0 0 0 "SLC25A46"
"ENSG00000164253" 90 2 0 0 0 0 90 0 0 0 0 0 90 46 2 0 3 "WDR41"
"ENSG00000164258" 111 6 0 3 0 0 111 7 0 0 0 0 111 50 0 0 0 "NDUFS4"
"ENSG00000164284" 58 6 0 3 0 0 58 4 2 0 0 0 58 26 0 0 0 "GRPEL2"
"ENSG00000164346" 128 4 0 0 0 0 128 6 0 4 0 0 128 62 0 2 0 "NSA2"
"ENSG00000164405" 165 3 0 0 0 0 165 4 0 0 2 0 165 84 0 0 0 "UQCRQ"
"ENSG00000164466" 126 2 0 0 0 0 126 4 0 2 0 0 126 50 0 0 0 "SFXN1"
"ENSG00000164587" 347 7 0 0 0 0 347 9 0 2 0 0 347 140 0 0 0 "RPS14"
"ENSG00000164609" 70 2 0 2 0 0 70 3 0 0 0 0 70 31 0 0 0 "SLU7"
"ENSG00000164611" 122 0 0 0 0 0 122 3 0 0 0 0 122 33 0 0 0 "PTTG1"
"ENSG00000164751" 58 2 0 0 0 0 58 3 2 0 0 0 58 29 0 0 0 "PEX2"
"ENSG00000164898" 42 0 0 0 0 0 42 0 0 0 0 0 42 32 0 0 0 "C7orf55"
"ENSG00000164919" 147 0 0 0 0 0 147 2 0 0 0 0 147 42 0 0 0 "COX6C"
"ENSG00000164924" 224 0 0 0 0 0 224 6 0 4 0 0 224 62 6 2 7 "YWHAZ"
"ENSG00000164933" 67 3 0 0 0 0 67 4 0 0 0 0 67 27 0 0 0 "SLC25A32"
"ENSG00000164934" 100 4 2 0 0 0 100 0 0 0 0 0 100 43 0 0 0 "DCAF13"
"ENSG00000164975" 100 4 0 0 0 0 100 8 2 0 0 0 100 35 0 0 3 "SNAPC3"
"ENSG00000164985" 126 0 0 0 0 0 126 5 0 0 0 0 126 45 0 0 0 "PSIP1"
"ENSG00000165119" 259 10 2 2 0 0 259 8 0 3 0 0 259 72 2 0 0 "HNRNPK"
"ENSG00000165219" 90 3 0 0 0 0 90 8 2 2 0 0 90 24 0 0 0 "GAPVD1"
"ENSG00000165272" 63 6 0 3 0 0 63 3 0 0 0 0 63 30 0 0 0 "AQP3"
"ENSG00000165280" 204 2 0 0 0 0 204 2 0 0 0 0 204 59 0 0 0 "VCP"
"ENSG00000165283" 121 3 0 0 0 0 121 4 0 3 0 0 121 73 4 0 0 "STOML2"
"ENSG00000165410" 128 2 0 0 0 0 128 4 0 2 0 0 128 39 0 0 0 "CFL2"
"ENSG00000165416" 84 0 0 0 0 0 84 2 0 2 0 0 84 32 0 0 0 "SUGT1"
"ENSG00000165502" 65 2 0 0 0 0 65 2 0 0 0 0 65 34 2 0 0 "RPL36AL"
"ENSG00000165609" 80 0 0 0 0 0 80 2 0 0 0 0 80 35 0 0 0 "NUDT5"
"ENSG00000165629" 162 7 3 2 0 0 162 5 0 0 0 0 162 65 0 0 0 "ATP5C1"
"ENSG00000165637" 126 5 0 0 0 0 126 10 0 2 0 0 126 51 0 0 2 "VDAC2"
"ENSG00000165669" 54 0 0 0 0 0 54 3 0 0 0 0 54 27 2 0 0 "FAM204A"
"ENSG00000165672" 157 6 0 2 0 0 157 10 2 2 0 0 157 39 0 0 0 "PRDX3"
"ENSG00000165678" 128 0 0 0 0 0 128 8 0 2 0 0 128 57 0 0 0 "GHITM"
"ENSG00000165689" 78 2 0 0 0 0 78 4 0 0 0 0 78 37 0 0 4 "SDCCAG3"
"ENSG00000165916" 95 0 0 0 0 0 95 2 0 0 0 0 95 31 0 0 0 "PSMC3"
"ENSG00000165996" 50 2 0 0 0 0 50 2 0 0 0 0 50 26 0 0 0 "PTPLA"
"ENSG00000166037" 80 4 0 0 0 0 80 7 3 0 0 0 80 23 0 0 0 "CEP57"
"ENSG00000166130" 76 0 0 0 0 0 76 2 0 0 0 0 76 45 0 0 0 "IKBIP"
"ENSG00000166136" 45 0 0 0 0 0 45 0 0 0 0 0 45 31 0 0 0 "NDUFB8"
"ENSG00000166165" 91 0 0 0 0 0 91 2 0 0 0 0 91 38 2 0 0 "CKB"
"ENSG00000166197" 117 3 0 0 0 0 117 7 0 4 0 0 117 28 0 0 0 "NOLC1"
"ENSG00000166226" 189 5 0 3 0 0 189 3 0 0 0 0 189 49 0 0 2 "CCT2"
"ENSG00000166295" 70 0 0 0 0 0 70 2 0 0 0 0 70 42 0 0 0 "ANAPC16"
"ENSG00000166441" 307 5 0 0 0 0 307 4 2 0 0 0 307 102 2 0 0 "RPL27A"
"ENSG00000166508" 107 4 0 2 0 0 107 6 0 0 0 0 107 27 0 0 0 "MCM7"
"ENSG00000166557" 60 2 0 0 0 0 60 0 0 0 0 0 60 35 0 0 0 "TMED3"
"ENSG00000166598" 182 6 0 0 0 0 182 4 0 0 0 0 182 24 0 2 0 "HSP90B1"
"ENSG00000166681" 110 0 0 0 0 0 110 0 0 0 0 0 110 42 0 0 0 "NGFRAP1"
"ENSG00000166710" 284 9 0 0 0 0 284 4 2 0 0 0 284 78 2 0 5 "B2M"
"ENSG00000166741" 66 0 0 0 0 0 66 2 0 0 0 0 66 28 0 0 0 "NNMT"
"ENSG00000166797" 120 5 0 0 0 0 120 10 3 2 0 0 120 47 3 0 0 "FAM96A"
"ENSG00000166803" 139 5 0 0 0 0 139 4 0 0 0 0 139 42 0 0 0 "KIAA0101"
"ENSG00000166902" 57 3 0 0 0 0 57 0 0 0 0 0 57 33 0 0 0 "MRPL16"
"ENSG00000166913" 202 8 0 0 0 0 202 4 2 0 0 0 202 66 0 0 0 "YWHAB"
"ENSG00000167005" 151 4 0 0 0 0 151 6 0 2 0 0 151 70 0 0 0 "NUDT21"
"ENSG00000167088" 125 3 0 2 0 0 125 2 0 2 0 0 125 72 0 0 0 "SNRPD1"
"ENSG00000167113" 55 0 0 0 0 0 55 4 0 0 0 0 55 31 0 0 0 "COQ4"
"ENSG00000167196" 74 2 0 0 0 0 74 4 0 2 0 0 74 36 0 0 0 "FBXO22"
"ENSG00000167283" 78 0 0 0 0 0 78 3 2 0 0 0 78 53 0 2 0 "ATP5L"
"ENSG00000167315" 52 0 0 0 0 0 52 3 0 0 0 0 52 29 0 0 0 "ACAA2"
"ENSG00000167325" 210 8 0 3 0 0 210 5 0 3 0 0 210 46 3 0 2 "RRM1"
"ENSG00000167397" 47 0 0 0 0 0 47 2 0 0 0 0 47 39 0 0 0 "VKORC1"
"ENSG00000167460" 333 12 3 4 0 0 333 3 0 0 0 0 333 104 2 0 7 "TPM4"
"ENSG00000167468" 73 3 0 0 0 0 73 0 0 0 0 0 73 28 0 0 3 "GPX4"
"ENSG00000167526" 291 7 0 0 0 0 291 6 0 2 0 0 291 131 3 0 0 "RPL13"
"ENSG00000167552" 115 2 0 0 0 0 115 0 0 0 0 0 115 38 0 0 0 "TUBA1A"
"ENSG00000167635" 84 8 0 0 0 0 84 2 0 0 0 0 84 26 0 0 0 "ZNF146"
"ENSG00000167658" 265 0 0 0 0 0 265 4 0 3 0 0 265 42 0 0 0 "EEF2"
"ENSG00000167792" 58 0 0 0 0 0 58 0 0 0 0 0 58 36 0 0 0 "NDUFV1"
"ENSG00000167862" 77 2 0 0 0 0 77 3 0 0 0 0 77 39 0 0 0 "ICT1"
"ENSG00000167863" 134 3 0 0 0 0 134 2 2 0 0 0 134 62 0 0 2 "ATP5H"
"ENSG00000167900" 62 0 0 0 0 0 62 0 0 0 0 0 62 34 0 0 2 "TK1"
"ENSG00000167969" 69 0 0 0 0 0 69 0 0 0 0 0 69 42 0 0 0 "ECI1"
"ENSG00000167986" 161 4 0 0 0 0 161 4 0 0 0 0 161 25 0 0 2 "DDB1"
"ENSG00000168002" 55 0 0 0 0 0 55 3 0 0 0 0 55 28 0 0 0 "POLR2G"
"ENSG00000168003" 213 6 0 2 0 0 213 7 0 0 0 0 213 60 2 0 2 "SLC3A2"
"ENSG00000168028" 256 2 0 0 0 0 256 5 0 0 0 0 256 55 0 0 4 "RPSA"
"ENSG00000168077" 94 2 0 2 0 0 94 3 0 0 0 0 94 40 0 0 0 "SCARA3"
"ENSG00000168078" 87 6 0 0 0 0 87 7 0 0 0 0 87 31 0 0 0 "PBK"
"ENSG00000168090" 80 0 0 0 0 0 80 3 0 0 0 0 80 52 2 0 0 "COPS6"
"ENSG00000168092" 116 0 0 0 0 0 116 5 0 0 0 0 116 59 0 0 0 "PAFAH1B2"
"ENSG00000168175" 80 5 0 3 0 0 80 2 0 0 0 0 80 32 0 0 0 "MAPK1IP1L"
"ENSG00000168264" 98 21 4 9 2 0 98 8 0 4 0 0 98 29 3 0 0 "IRF2BP2"
"ENSG00000168273" 61 0 0 0 0 0 61 0 0 0 0 0 61 39 0 0 0 "SMIM4"
"ENSG00000168275" 74 6 0 0 0 0 74 3 0 0 0 0 74 23 0 0 0 "COA6"
"ENSG00000168288" 102 3 0 3 0 0 102 9 0 2 0 0 102 41 0 0 0 "MMADHC"
"ENSG00000168291" 75 5 0 3 0 0 75 2 0 0 0 0 75 39 0 0 0 "PDHB"
"ENSG00000168374" 84 2 2 0 0 0 84 5 0 0 0 0 84 27 0 0 2 "ARF4"
"ENSG00000168385" 133 2 0 0 0 0 133 5 0 0 0 0 133 43 0 0 2 "SEPT2"
"ENSG00000168393" 86 0 0 0 0 0 86 4 3 0 0 0 86 28 0 0 0 "DTYMK"
"ENSG00000168439" 149 2 0 0 0 0 149 4 0 2 0 0 149 30 3 0 0 "STIP1"
"ENSG00000168461" 162 6 0 0 0 0 162 7 0 2 0 0 162 56 0 0 2 "RAB31"
"ENSG00000168615" 152 5 0 0 0 0 152 2 0 0 0 0 152 23 0 0 2 "ADAM9"
"ENSG00000168653" 170 5 0 0 0 0 170 0 0 0 0 0 170 84 0 0 0 "NDUFS5"
"ENSG00000168710" 137 5 0 0 0 0 137 2 0 0 0 0 137 31 0 0 0 "AHCYL1"
"ENSG00000168724" 139 10 0 5 0 0 139 13 2 5 0 2 139 43 0 0 4 "DNAJC21"
"ENSG00000168894" 61 0 0 0 0 0 61 2 0 0 0 0 61 44 2 0 0 "RNF181"
"ENSG00000168938" 49 2 0 0 0 0 49 0 0 0 0 0 49 31 0 0 0 "PPIC"
"ENSG00000168958" 166 4 0 2 0 0 166 4 0 2 0 0 166 74 0 0 0 "MFF"
"ENSG00000169019" 55 0 0 0 0 0 55 5 0 0 0 0 55 31 0 0 0 "COMMD8"
"ENSG00000169020" 45 0 0 0 0 0 45 0 0 0 0 0 45 34 0 0 0 "ATP5I"
"ENSG00000169021" 86 3 0 0 0 0 86 11 2 3 0 0 86 46 0 0 2 "UQCRFS1"
"ENSG00000169045" 275 3 0 2 0 0 275 2 0 0 0 0 275 37 0 0 0 "HNRNPH1"
"ENSG00000169100" 108 0 0 0 0 0 108 6 0 0 0 0 108 43 0 0 0 "SLC25A6"
"ENSG00000169288" 57 4 0 2 0 0 57 7 0 5 0 0 57 24 0 0 0 "MRPL1"
"ENSG00000169439" 140 0 0 0 0 0 140 4 0 3 0 0 140 66 0 0 0 "SDC2"
"ENSG00000169499" 90 3 0 0 0 0 90 4 0 0 0 0 90 26 2 0 0 "PLEKHA2"
"ENSG00000169504" 182 0 0 0 0 0 182 4 0 0 0 0 182 45 0 0 4 "CLIC4"
"ENSG00000169564" 47 2 0 2 0 0 47 2 0 0 0 0 47 34 0 0 0 "PCBP1"
"ENSG00000169567" 92 0 0 0 0 0 92 4 0 2 0 0 92 40 0 0 0 "HINT1"
"ENSG00000169599" 79 0 0 0 0 0 79 5 0 0 0 0 79 38 2 0 0 "NFU1"
"ENSG00000169604" 143 2 0 0 0 0 143 6 2 0 0 0 143 62 0 0 2 "ANTXR1"
"ENSG00000169627" 111 0 0 0 0 0 111 3 0 0 0 0 111 59 0 0 2 "BOLA2B"
"ENSG00000169679" 67 3 0 2 0 0 67 5 0 0 0 0 67 22 0 0 0 "BUB1"
"ENSG00000169714" 132 2 0 0 0 0 132 3 0 0 0 0 132 39 0 0 0 "CNBP"
"ENSG00000169715" 157 11 3 2 0 0 157 9 2 3 0 0 157 68 0 0 0 "MT1E"
"ENSG00000169752" 82 0 0 0 0 0 82 2 0 0 0 0 82 42 2 0 0 "NRG4"
"ENSG00000169764" 110 4 0 0 0 0 110 4 0 0 0 0 110 30 2 0 0 "UGP2"
"ENSG00000169813" 136 14 3 6 0 0 136 5 4 0 0 0 136 53 0 0 2 "HNRNPF"
"ENSG00000169895" 116 0 0 0 0 0 116 9 2 2 0 0 116 60 0 0 0 "SYAP1"
"ENSG00000169905" 160 0 0 0 0 0 160 7 0 2 0 0 160 38 0 0 2 "TOR1AIP2"
"ENSG00000169908" 186 9 0 4 0 0 186 13 0 2 0 0 186 75 2 0 3 "TM4SF1"
"ENSG00000169967" 87 2 0 0 0 0 87 3 0 0 0 0 87 25 0 0 0 "MAP3K2"
"ENSG00000170027" 103 0 0 0 0 0 103 6 0 3 0 0 103 32 2 0 0 "YWHAG"
"ENSG00000170142" 62 0 0 0 0 0 62 2 0 2 0 0 62 28 0 0 0 "UBE2E1"
"ENSG00000170144" 109 2 0 0 0 0 109 4 0 2 0 0 109 45 0 2 0 "HNRNPA3"
"ENSG00000170242" 94 6 0 3 0 0 94 5 0 2 0 0 94 22 0 0 0 "USP47"
"ENSG00000170248" 135 7 0 3 0 0 135 5 2 0 0 0 135 37 0 0 2 "PDCD6IP"
"ENSG00000170275" 130 2 0 0 0 0 130 5 0 2 0 0 130 48 0 0 4 "CRTAP"
"ENSG00000170312" 173 10 0 0 2 0 173 4 0 0 0 0 173 34 0 0 0 "CDK1"
"ENSG00000170348" 85 3 0 0 0 0 85 3 0 0 0 0 85 32 0 0 0 "TMED10"
"ENSG00000170421" 161 0 0 0 0 0 161 2 0 0 0 0 161 39 0 2 0 "KRT8"
"ENSG00000170540" 109 7 0 0 0 0 109 2 0 0 0 0 109 28 0 0 0 "ARL6IP1"
"ENSG00000170558" 119 3 0 2 0 0 119 6 0 3 2 0 119 41 0 4 0 "CDH2"
"ENSG00000170606" 136 2 0 0 0 0 136 2 0 0 0 0 136 56 0 0 4 "HSPA4"
"ENSG00000170727" 53 0 0 0 0 0 53 5 0 0 0 0 53 28 0 0 0 "MIR7112"
"ENSG00000170759" 144 13 0 2 6 0 144 6 0 2 2 0 144 32 0 0 0 "KIF5B"
"ENSG00000170779" 47 0 0 0 0 0 47 0 0 0 0 0 47 31 0 0 0 "CDCA4"
"ENSG00000170791" 59 0 0 0 0 0 59 0 0 0 0 0 59 34 0 0 2 "CHCHD7"
"ENSG00000170855" 55 2 2 0 0 0 55 3 0 3 0 0 55 26 0 0 0 "TRIAP1"
